id,name,category,subcategory,brand,price,rating,review_count,color,image_url,description,tags,features,amazon_url,flipkart_url,myntra_url,price_range,popularity_score
117,ASUS ZenBook 14,Electronics,Laptops,ASUS,384.51,4.8,0,,/images/products/asus_zenbook_pro_dual_screen_laptop.jpg,Premium laptops by ASUS. The ASUS ZenBook 14 features top-tier quality and performance. Perfect for electronics enthusiasts.,"ultrabook,asus,productivity,laptop,computer,portable",High quality|Durable design|Premium materials|Authentic ASUS product,https://www.amazon.in/s?k=ASUS%20ZenBook%2014,https://www.flipkart.com/search?q=ASUS%20ZenBook%2014,,premium,0.63
118,HP Spectre x360,Electronics,Laptops,HP,721.66,4.2,0,,/images/products/laptop_v1.png,Premium laptops by HP. The HP Spectre x360 features top-tier quality and performance. Perfect for electronics enthusiasts.,"laptop,computer,hp,portable,ultrabook,productivity",High quality|Durable design|Premium materials|Authentic HP product,https://www.amazon.in/s?k=HP%20Spectre%20x360,https://www.flipkart.com/search?q=HP%20Spectre%20x360,,premium,0.65
119,HP Spectre x360 Ultra,Electronics,Laptops,HP,174.76,4.0,0,,/images/products/laptop_v2.png,Premium laptops by HP. The HP Spectre x360 Ultra features top-tier quality and performance. Perfect for electronics enthusiasts.,"laptop,ultrabook,portable,productivity,computer,hp",High quality|Durable design|Premium materials|Authentic HP product,https://www.amazon.in/s?k=HP%20Spectre%20x360%20Ultra,https://www.flipkart.com/search?q=HP%20Spectre%20x360%20Ultra,,mid-range,0.1
121,Apple MacBook Air M2 V2,Electronics,Laptops,Apple,247.35,4.7,0,,/images/products/huawei_matebook_x_pro.jpg,Premium laptops by Apple. The Apple MacBook Air M2 V2 features top-tier quality and performance. Perfect for electronics enthusiasts.,"computer,productivity,apple,ultrabook,portable,laptop",High quality|Durable design|Premium materials|Authentic Apple product,https://www.amazon.in/s?k=Apple%20MacBook%20Air%20M2%20V2,https://www.flipkart.com/search?q=Apple%20MacBook%20Air%20M2%20V2,,premium,0.4
124,HP Spectre x360 Max,Electronics,Laptops,HP,862.2,4.6,0,,/images/products/laptop_v1.png,Premium laptops by HP. The HP Spectre x360 Max features top-tier quality and performance. Perfect for electronics enthusiasts.,"laptop,ultrabook,productivity,portable,computer,hp",High quality|Durable design|Premium materials|Authentic HP product,https://www.amazon.in/s?k=HP%20Spectre%20x360%20Max,https://www.flipkart.com/search?q=HP%20Spectre%20x360%20Max,,luxury,0.76
126,Lenovo ThinkPad X1 Carbon,Electronics,Laptops,Lenovo,203.46,4.9,0,,/images/products/macbook_pro_14.png,Premium laptops by Lenovo. The Lenovo ThinkPad X1 Carbon features top-tier quality and performance. Perfect for electronics enthusiasts.,"lenovo,ultrabook,productivity,computer,portable,laptop",High quality|Durable design|Premium materials|Authentic Lenovo product,https://www.amazon.in/s?k=Lenovo%20ThinkPad%20X1%20Carbon,https://www.flipkart.com/search?q=Lenovo%20ThinkPad%20X1%20Carbon,,premium,0.92
127,Apple MacBook Pro 14,Electronics,Laptops,Apple,674.81,4.4,0,,/images/products/huawei_matebook_x_pro.jpg,Premium laptops by Apple. The Apple MacBook Pro 14 features top-tier quality and performance. Perfect for electronics enthusiasts.,"laptop,portable,computer,productivity,apple,ultrabook",High quality|Durable design|Premium materials|Authentic Apple product,https://www.amazon.in/s?k=Apple%20MacBook%20Pro%2014,https://www.flipkart.com/search?q=Apple%20MacBook%20Pro%2014,,premium,0.43
128,Dell XPS 15,Electronics,Laptops,Dell,1059.78,4.6,0,,/images/products/new_dell_xps_13_9300_laptop.jpg,Premium laptops by Dell. The Dell XPS 15 features top-tier quality and performance. Perfect for electronics enthusiasts.,"computer,portable,productivity,laptop,ultrabook,dell",High quality|Durable design|Premium materials|Authentic Dell product,https://www.amazon.in/s?k=Dell%20XPS%2015,https://www.flipkart.com/search?q=Dell%20XPS%2015,,luxury,0.98
129,Apple Watch Series 9 Edition,Electronics,Smartwatches,Apple,1375.0,4.1,0,,/images/products/rolex_submariner_watch.jpg,Premium smartwatches by Apple. The Apple Watch Series 9 Edition features top-tier quality and performance. Perfect for electronics enthusiasts.,"wearable,tracker,fitness,apple,smartwatch,health",High quality|Durable design|Premium materials|Authentic Apple product,https://www.amazon.in/s?k=Apple%20Watch%20Series%209%20Edition,https://www.flipkart.com/search?q=Apple%20Watch%20Series%209%20Edition,,luxury,0.98
131,Apple Watch Series 9 Elite,Electronics,Smartwatches,Apple,1419.44,3.6,0,,/images/products/noise_colorfit_pro_4_advanced_bluetooth_calling_smart.jpg,Premium smartwatches by Apple. The Apple Watch Series 9 Elite features top-tier quality and performance. Perfect for electronics enthusiasts.,"health,fitness,apple,wearable,tracker,smartwatch",High quality|Durable design|Premium materials|Authentic Apple product,https://www.amazon.in/s?k=Apple%20Watch%20Series%209%20Elite,https://www.flipkart.com/search?q=Apple%20Watch%20Series%209%20Elite,,luxury,0.65
134,Amazfit GTR 4,Electronics,Smartwatches,Amazfit,640.36,4.5,0,,/images/products/macbook_pro_14.png,Premium smartwatches by Amazfit. The Amazfit GTR 4 features top-tier quality and performance. Perfect for electronics enthusiasts.,"tracker,wearable,health,smartwatch,amazfit,fitness",High quality|Durable design|Premium materials|Authentic Amazfit product,https://www.amazon.in/s?k=Amazfit%20GTR%204,https://www.flipkart.com/search?q=Amazfit%20GTR%204,,premium,0.35
139,Garmin Fenix 7,Electronics,Smartwatches,Garmin,1466.11,4.0,0,,/images/products/macbook_pro_14.png,Premium smartwatches by Garmin. The Garmin Fenix 7 features top-tier quality and performance. Perfect for electronics enthusiasts.,"health,garmin,tracker,wearable,fitness,smartwatch",High quality|Durable design|Premium materials|Authentic Garmin product,https://www.amazon.in/s?k=Garmin%20Fenix%207,https://www.flipkart.com/search?q=Garmin%20Fenix%207,,luxury,0.22
140,Apple Watch Series 9 Ultra,Electronics,Smartwatches,Apple,657.61,4.3,0,,/images/products/apple_watch_series_4_gold.jpg,Premium smartwatches by Apple. The Apple Watch Series 9 Ultra features top-tier quality and performance. Perfect for electronics enthusiasts.,"apple,tracker,smartwatch,health,fitness,wearable",High quality|Durable design|Premium materials|Authentic Apple product,https://www.amazon.in/s?k=Apple%20Watch%20Series%209%20Ultra,https://www.flipkart.com/search?q=Apple%20Watch%20Series%209%20Ultra,,premium,0.47
142,Samsung Galaxy Watch 6,Electronics,Smartwatches,Samsung,262.56,5.0,0,,/images/products/boat_wave_call_smart_watch.jpg,Premium smartwatches by Samsung. The Samsung Galaxy Watch 6 features top-tier quality and performance. Perfect for electronics enthusiasts.,"wearable,samsung,tracker,smartwatch,health,fitness",High quality|Durable design|Premium materials|Authentic Samsung product,https://www.amazon.in/s?k=Samsung%20Galaxy%20Watch%206,https://www.flipkart.com/search?q=Samsung%20Galaxy%20Watch%206,,premium,0.21
143,Garmin Forerunner,Electronics,Smartwatches,Garmin,887.3,4.8,0,,/images/products/macbook_pro_14.png,Premium smartwatches by Garmin. The Garmin Forerunner features top-tier quality and performance. Perfect for electronics enthusiasts.,"wearable,health,garmin,smartwatch,tracker,fitness",High quality|Durable design|Premium materials|Authentic Garmin product,https://www.amazon.in/s?k=Garmin%20Forerunner,https://www.flipkart.com/search?q=Garmin%20Forerunner,,luxury,0.24
144,Fitbit Sense 2,Electronics,Smartwatches,Fitbit,285.91,3.8,0,,/images/products/macbook_pro_14.png,Premium smartwatches by Fitbit. The Fitbit Sense 2 features top-tier quality and performance. Perfect for electronics enthusiasts.,"fitness,smartwatch,health,fitbit,wearable,tracker",High quality|Durable design|Premium materials|Authentic Fitbit product,https://www.amazon.in/s?k=Fitbit%20Sense%202,https://www.flipkart.com/search?q=Fitbit%20Sense%202,,premium,0.82
145,Apple Watch Series 9,Electronics,Smartwatches,Apple,247.52,5.0,0,,/images/products/rolex_submariner_watch.jpg,Premium smartwatches by Apple. The Apple Watch Series 9 features top-tier quality and performance. Perfect for electronics enthusiasts.,"wearable,tracker,health,smartwatch,fitness,apple",High quality|Durable design|Premium materials|Authentic Apple product,https://www.amazon.in/s?k=Apple%20Watch%20Series%209,https://www.flipkart.com/search?q=Apple%20Watch%20Series%209,,premium,0.71
146,Amazfit GTR 4 Pro,Electronics,Smartwatches,Amazfit,221.99,3.6,0,,/images/products/macbook_pro_14.png,Premium smartwatches by Amazfit. The Amazfit GTR 4 Pro features top-tier quality and performance. Perfect for electronics enthusiasts.,"amazfit,wearable,smartwatch,fitness,tracker,health",High quality|Durable design|Premium materials|Authentic Amazfit product,https://www.amazon.in/s?k=Amazfit%20GTR%204%20Pro,https://www.flipkart.com/search?q=Amazfit%20GTR%204%20Pro,,premium,0.82
148,Samsung Galaxy Tab S9 Max,Electronics,Tablets,Samsung,1446.86,4.6,0,,/images/products/ipad_mini_2021_starlight.jpg,Premium tablets by Samsung. The Samsung Galaxy Tab S9 Max features top-tier quality and performance. Perfect for electronics enthusiasts.,"tablet,touchscreen,portable,samsung,entertainment,device",High quality|Durable design|Premium materials|Authentic Samsung product,https://www.amazon.in/s?k=Samsung%20Galaxy%20Tab%20S9%20Max,https://www.flipkart.com/search?q=Samsung%20Galaxy%20Tab%20S9%20Max,,luxury,0.77
150,Amazon Fire HD 10 Edition,Electronics,Tablets,Amazon,752.87,3.8,0,,/images/products/macbook_pro_14.png,Premium tablets by Amazon. The Amazon Fire HD 10 Edition features top-tier quality and performance. Perfect for electronics enthusiasts.,"tablet,entertainment,device,portable,touchscreen,amazon",High quality|Durable design|Premium materials|Authentic Amazon product,https://www.amazon.in/s?k=Amazon%20Fire%20HD%2010%20Edition,https://www.flipkart.com/search?q=Amazon%20Fire%20HD%2010%20Edition,,premium,0.71
154,Samsung Galaxy Tab S9,Electronics,Tablets,Samsung,1082.2,4.2,0,,/images/products/ipad_mini_2021_starlight.jpg,Premium tablets by Samsung. The Samsung Galaxy Tab S9 features top-tier quality and performance. Perfect for electronics enthusiasts.,"entertainment,samsung,touchscreen,portable,device,tablet",High quality|Durable design|Premium materials|Authentic Samsung product,https://www.amazon.in/s?k=Samsung%20Galaxy%20Tab%20S9,https://www.flipkart.com/search?q=Samsung%20Galaxy%20Tab%20S9,,luxury,0.38
156,Apple iPad Pro 11 Max,Electronics,Tablets,Apple,757.97,4.6,0,,/images/products/ipad_mini_2021_starlight.jpg,Premium tablets by Apple. The Apple iPad Pro 11 Max features top-tier quality and performance. Perfect for electronics enthusiasts.,"touchscreen,entertainment,tablet,portable,apple,device",High quality|Durable design|Premium materials|Authentic Apple product,https://www.amazon.in/s?k=Apple%20iPad%20Pro%2011%20Max,https://www.flipkart.com/search?q=Apple%20iPad%20Pro%2011%20Max,,premium,0.56
157,Lenovo Tab P11 Pro,Electronics,Tablets,Lenovo,1443.45,4.9,0,,/images/products/macbook_pro_14.png,Premium tablets by Lenovo. The Lenovo Tab P11 Pro features top-tier quality and performance. Perfect for electronics enthusiasts.,"tablet,touchscreen,lenovo,device,portable,entertainment",High quality|Durable design|Premium materials|Authentic Lenovo product,https://www.amazon.in/s?k=Lenovo%20Tab%20P11%20Pro,https://www.flipkart.com/search?q=Lenovo%20Tab%20P11%20Pro,,luxury,0.83
158,Amazon Fire HD 10 V2,Electronics,Tablets,Amazon,1199.67,4.2,0,,/images/products/macbook_pro_14.png,Premium tablets by Amazon. The Amazon Fire HD 10 V2 features top-tier quality and performance. Perfect for electronics enthusiasts.,"touchscreen,tablet,portable,amazon,entertainment,device",High quality|Durable design|Premium materials|Authentic Amazon product,https://www.amazon.in/s?k=Amazon%20Fire%20HD%2010%20V2,https://www.flipkart.com/search?q=Amazon%20Fire%20HD%2010%20V2,,luxury,0.85
162,Amazon Fire HD 10,Electronics,Tablets,Amazon,1184.43,4.3,0,,/images/products/macbook_pro_14.png,Premium tablets by Amazon. The Amazon Fire HD 10 features top-tier quality and performance. Perfect for electronics enthusiasts.,"entertainment,device,tablet,portable,touchscreen,amazon",High quality|Durable design|Premium materials|Authentic Amazon product,https://www.amazon.in/s?k=Amazon%20Fire%20HD%2010,https://www.flipkart.com/search?q=Amazon%20Fire%20HD%2010,,luxury,0.69
163,Microsoft Surface Pro 9,Electronics,Tablets,Microsoft,885.11,4.3,0,,/images/products/macbook_pro_14.png,Premium tablets by Microsoft. The Microsoft Surface Pro 9 features top-tier quality and performance. Perfect for electronics enthusiasts.,"microsoft,device,portable,touchscreen,entertainment,tablet",High quality|Durable design|Premium materials|Authentic Microsoft product,https://www.amazon.in/s?k=Microsoft%20Surface%20Pro%209,https://www.flipkart.com/search?q=Microsoft%20Surface%20Pro%209,,luxury,0.43
164,Apple iPad Pro 11,Electronics,Tablets,Apple,893.59,4.1,0,,/images/products/ipad_mini_2021_starlight.jpg,Premium tablets by Apple. The Apple iPad Pro 11 features top-tier quality and performance. Perfect for electronics enthusiasts.,"tablet,portable,apple,device,touchscreen,entertainment",High quality|Durable design|Premium materials|Authentic Apple product,https://www.amazon.in/s?k=Apple%20iPad%20Pro%2011,https://www.flipkart.com/search?q=Apple%20iPad%20Pro%2011,,luxury,0.88
172,Canon EOS R6,Electronics,Cameras,Canon,528.52,3.7,0,,/images/products/canon_eos_r5.png,Premium cameras by Canon. The Canon EOS R6 features top-tier quality and performance. Perfect for electronics enthusiasts.,"photography,canon,camera,4k,mirrorless,video",High quality|Durable design|Premium materials|Authentic Canon product,https://www.amazon.in/s?k=Canon%20EOS%20R6,https://www.flipkart.com/search?q=Canon%20EOS%20R6,,premium,0.92
174,Sony A7 IV,Electronics,Cameras,Sony,1201.68,4.4,0,,/images/products/macbook_pro_14.png,Premium cameras by Sony. The Sony A7 IV features top-tier quality and performance. Perfect for electronics enthusiasts.,"sony,mirrorless,camera,photography,4k,video",High quality|Durable design|Premium materials|Authentic Sony product,https://www.amazon.in/s?k=Sony%20A7%20IV,https://www.flipkart.com/search?q=Sony%20A7%20IV,,luxury,0.74
175,Panasonic Lumix GH6 Max,Electronics,Cameras,Panasonic,176.19,4.1,0,,/images/products/canon_eos_r5.png,Premium cameras by Panasonic. The Panasonic Lumix GH6 Max features top-tier quality and performance. Perfect for electronics enthusiasts.,"camera,panasonic,mirrorless,video,photography,4k",High quality|Durable design|Premium materials|Authentic Panasonic product,https://www.amazon.in/s?k=Panasonic%20Lumix%20GH6%20Max,https://www.flipkart.com/search?q=Panasonic%20Lumix%20GH6%20Max,,mid-range,0.78
177,Nikon Z6 II,Electronics,Cameras,Nikon,980.28,4.8,0,,/images/products/macbook_pro_14.png,Premium cameras by Nikon. The Nikon Z6 II features top-tier quality and performance. Perfect for electronics enthusiasts.,"nikon,mirrorless,4k,video,camera,photography",High quality|Durable design|Premium materials|Authentic Nikon product,https://www.amazon.in/s?k=Nikon%20Z6%20II,https://www.flipkart.com/search?q=Nikon%20Z6%20II,,luxury,0.73
178,Sony A7 IV Pro,Electronics,Cameras,Sony,681.08,4.1,0,,/images/products/macbook_pro_14.png,Premium cameras by Sony. The Sony A7 IV Pro features top-tier quality and performance. Perfect for electronics enthusiasts.,"4k,photography,mirrorless,video,camera,sony",High quality|Durable design|Premium materials|Authentic Sony product,https://www.amazon.in/s?k=Sony%20A7%20IV%20Pro,https://www.flipkart.com/search?q=Sony%20A7%20IV%20Pro,,premium,0.59
180,Panasonic Lumix GH6,Electronics,Cameras,Panasonic,1263.29,4.3,0,,/images/products/canon_eos_r5.png,Premium cameras by Panasonic. The Panasonic Lumix GH6 features top-tier quality and performance. Perfect for electronics enthusiasts.,"4k,video,photography,camera,mirrorless,panasonic",High quality|Durable design|Premium materials|Authentic Panasonic product,https://www.amazon.in/s?k=Panasonic%20Lumix%20GH6,https://www.flipkart.com/search?q=Panasonic%20Lumix%20GH6,,luxury,0.85
181,Fujifilm X-T5,Electronics,Cameras,Fujifilm,902.95,4.0,0,,/images/products/macbook_pro_14.png,Premium cameras by Fujifilm. The Fujifilm X-T5 features top-tier quality and performance. Perfect for electronics enthusiasts.,"camera,video,fujifilm,photography,mirrorless,4k",High quality|Durable design|Premium materials|Authentic Fujifilm product,https://www.amazon.in/s?k=Fujifilm%20X-T5,https://www.flipkart.com/search?q=Fujifilm%20X-T5,,luxury,0.35
